1994,22,1,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Colombia,Myanmar,Zack,Alex,Rachel,Zack: A 28-year-old digital artist from Italy.,Alex: A 30-year-old civil engineer from Myanmar.,Rachel: A 27-year-old fashion designer from Colombia.,Rachel has recently moved to a hip downtown district and decided to host a welcome party for her friends,Discuss the right gift for Rachel,Discuss whether it’s acceptable to have  homosexuals as a neighbor.,Do not give lilies to people from Colombia. These are used at funerals.,People from Myanmar would not like to have homosexuals as neighbors.,Discuss bring lilies as a present for Rachel,Question whether would like to have homosexuals as a neighbor.,Decide the appropriate gift for Rachel,Discuss on whether it’s acceptable to have homosexuals as a neighbor.,"# Task
Act as Alex in the scenario and interact with Zack to achieve your goal, considering the cultural context in your responses.

# Scenario
Rachel has recently moved to a hip downtown district and decided to host a welcome party for her friends

# Events
- Event 1: Discuss the right gift for Rachel
- Event 2: Discuss whether it’s acceptable to have  homosexuals as a neighbor.

# Characters
- Character 1: Zack: A 28-year-old digital artist from Italy.
- Character 2: Alex: A 30-year-old civil engineer from Myanmar.
- Character 3: Rachel: A 27-year-old fashion designer from Colombia.

# Goals (for you)
- Goal 1: Decide the appropriate gift for Rachel
- Goal 2: Discuss on whether it’s acceptable to have homosexuals as a neighbor.

# Dialogue Rules
1. Interact with Zack to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
1995,234,12,POLITICAL INTEREST & POLITICAL PARTICIPATION,Romania,New Zealand,Alex,John,Maria,"Alex, a 40-year-old male civil engineer from Japan.","John, a 30-year-old male civil engineer from New Zealand.","Maria, a 35-year-old female civil engineer from Romania.",Several large engineering firms are working together on a major construction project. They have planned to hold a crucial progress meeting in early December.,Discussion around finalizing the date for the meeting.,Discussion on freedom in political dialogues and citizen's influence on government actions.,People from Romania celebrate National Day on December 1.,People from New Zealand agree that the political system in their country does not allow people to have a say in what the government does.,Propose to keep the meeting on December 1st.,Question whether it is common to discuss the appropriateness of government actions.,Discussion around finalizing the date for the meeting.,Discuss whether it is common to discuss government actions.,"# Task
Act as John in the scenario and interact with Alex to achieve your goal, considering the cultural context in your responses.

# Scenario
Several large engineering firms are working together on a major construction project. They have planned to hold a crucial progress meeting in early December.

# Events
- Event 1: Discussion around finalizing the date for the meeting.
- Event 2: Discussion on freedom in political dialogues and citizen's influence on government actions.

# Characters
- Character 1: Alex, a 40-year-old male civil engineer from Japan.
- Character 2: John, a 30-year-old male civil engineer from New Zealand.
- Character 3: Maria, a 35-year-old female civil engineer from Romania.

# Goals (for you)
- Goal 1: Discussion around finalizing the date for the meeting.
- Goal 2: Discuss whether it is common to discuss government actions.

# Dialogue Rules
1. Interact with Alex to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
1996,28,12,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Thailand,Bolivia,Andy,Max .,Aidan,Andy is a 32-year-old software engineer from the UK.,Max is a 29-year-old software engineer from Bolivia.,Aidan is a 30-year-old software engineer from Thailand.,"Aidan, a full-time working mother, is organizing a celebration party for her children's achievements in school.",Discuss what gift to buy for Aidan children's achievements.,Discuss the impact of a mother working for pay on her children.,Do not wrap gifts in blue for people from Thailand. These colours are typically associated with death and mourning.,"People from Bolivia strongly agree that when a mother works for pay, the children suffer.",Discuss wrap the gift in blue for the party.,Question whether that a mother works for pay and the children suffer.,Discuss what gift to buy for Aidan children's achievements.,"Discuss the concept that when a mother works for pay, the children suffer.","# Task
Act as Max . in the scenario and interact with Andy to achieve your goal, considering the cultural context in your responses.

# Scenario
Aidan, a full-time working mother, is organizing a celebration party for her children's achievements in school.

# Events
- Event 1: Discuss what gift to buy for Aidan children's achievements.
- Event 2: Discuss the impact of a mother working for pay on her children.

# Characters
- Character 1: Andy is a 32-year-old software engineer from the UK.
- Character 2: Max is a 29-year-old software engineer from Bolivia.
- Character 3: Aidan is a 30-year-old software engineer from Thailand.

# Goals (for you)
- Goal 1: Discuss what gift to buy for Aidan children's achievements.
- Goal 2: Discuss the concept that when a mother works for pay, the children suffer.

# Dialogue Rules
1. Interact with Andy to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
1997,237,34,POLITICAL CULTURE & POLITICAL REGIMES,Brazil,Bolivia,Lucy,Hans,John,Lucy: A 29-year-old female software engineer from Canada.,Hans: A 32-year-old male software engineer from Bolivia.,John: A 27-year-old male software engineer from Brazil.,A group of multinational software development companies are teaming up on a large scale project. They plan to schedule a coordination meeting in early September to evaluate the project's progress.,Discuss setting a specific date for the meeting.,Discuss whether it is common to have the army rule.,"People from Brazil celebrate Independence Day on September 7,",People from Bolivia agree that having the army rule is bad.,Propose to hold the coordination meeting on September 7th.,Question the attitude toward having army rule.,Discuss setting a specific date for the meeting.,Discuss whether it is common to have the army rule.,"# Task
Act as Hans in the scenario and interact with Lucy to achieve your goal, considering the cultural context in your responses.

# Scenario
A group of multinational software development companies are teaming up on a large scale project. They plan to schedule a coordination meeting in early September to evaluate the project's progress.

# Events
- Event 1: Discuss setting a specific date for the meeting.
- Event 2: Discuss whether it is common to have the army rule.

# Characters
- Character 1: Lucy: A 29-year-old female software engineer from Canada.
- Character 2: Hans: A 32-year-old male software engineer from Bolivia.
- Character 3: John: A 27-year-old male software engineer from Brazil.

# Goals (for you)
- Goal 1: Discuss setting a specific date for the meeting.
- Goal 2: Discuss whether it is common to have the army rule.

# Dialogue Rules
1. Interact with Lucy to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
1998,169,12,RELIGIOUS VALUES,Brazil,Egypt,Mike,Kim,Emily,Mike: A 25-year-old male IT programmer from China.,Kim: A 25-year-old male IT programmer from Egypt .,Emily: A 25-year-old female sales assistant from Brazil .,"Emily is ill and needs a blood transfusion, but as a Jehovah's Witness, she has consistently refused treatment. Mike and Kim are going to visit Emily.",Discuss what kind of flowers to buy for Emily.,Discuss whether it is acceptable to forgo scientific treatment because of religious beliefs.,"Do not give purple orchids to people from Brazil, as these are associated with mourning.","People from Egypt strongly agree that whenever science and religion conflict, religion is always right.",Discuss bring purple orchids to Emily as a gesture.,Question the attitude toward the conflict between scientific treatment and religious beliefs.,Discuss what kind of flowers to buy for Emily.,Discuss whether it is acceptable to forgo scientific treatment because of religious beliefs.,"# Task
Act as Kim in the scenario and interact with Mike to achieve your goal, considering the cultural context in your responses.

# Scenario
Emily is ill and needs a blood transfusion, but as a Jehovah's Witness, she has consistently refused treatment. Mike and Kim are going to visit Emily.

# Events
- Event 1: Discuss what kind of flowers to buy for Emily.
- Event 2: Discuss whether it is acceptable to forgo scientific treatment because of religious beliefs.

# Characters
- Character 1: Mike: A 25-year-old male IT programmer from China.
- Character 2: Kim: A 25-year-old male IT programmer from Egypt .
- Character 3: Emily: A 25-year-old female sales assistant from Brazil .

# Goals (for you)
- Goal 1: Discuss what kind of flowers to buy for Emily.
- Goal 2: Discuss whether it is acceptable to forgo scientific treatment because of religious beliefs.

# Dialogue Rules
1. Interact with Mike to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
1999,234,12,POLITICAL INTEREST & POLITICAL PARTICIPATION,Argentina,Pakistan,Julia,Tesfaye,Lucas,Julia is a 28-year-old female environmentalist from France.,Tesfaye is a 40-year-old male environmentalist from Pakistan.,Lucas is a 35-year-old male environmentalist from Argentina.,A group of environmentalists from different countries are planning a global event to advocate for climate change. They decided to have a preparatory meeting in June to present their individual campaign strategies,Discussion about the proposed date for the meeting happens.,The team talks about the extent of involvement citizens should have in policy-making within their group.,People from Argentina observe National Flag Day on June 20.,People from Pakistan agree that the political system in their country does not allow people to have a say in what the government does.,"Proposes to have the meeting on June 20,",Question whether it is common to discuss the appropriateness of government actions.,Discussion around finalizing the date for the meeting.,Discuss whether it is common to discuss government actions.,"# Task
Act as Tesfaye in the scenario and interact with Julia to achieve your goal, considering the cultural context in your responses.

# Scenario
A group of environmentalists from different countries are planning a global event to advocate for climate change. They decided to have a preparatory meeting in June to present their individual campaign strategies

# Events
- Event 1: Discussion about the proposed date for the meeting happens.
- Event 2: The team talks about the extent of involvement citizens should have in policy-making within their group.

# Characters
- Character 1: Julia is a 28-year-old female environmentalist from France.
- Character 2: Tesfaye is a 40-year-old male environmentalist from Pakistan.
- Character 3: Lucas is a 35-year-old male environmentalist from Argentina.

# Goals (for you)
- Goal 1: Discussion around finalizing the date for the meeting.
- Goal 2: Discuss whether it is common to discuss government actions.

# Dialogue Rules
1. Interact with Julia to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2000,234,12,POLITICAL INTEREST & POLITICAL PARTICIPATION,Argentina,Vietnam,Julia,Tesfaye,Lucas,Julia is a 28-year-old female environmentalist from France.,Tesfaye is a 40-year-old male environmentalist from Vietnam.,Lucas is a 35-year-old male environmentalist from Argentina.,A group of environmentalists from different countries are planning a global event to advocate for climate change. They decided to have a preparatory meeting in June to present their individual campaign strategies,Discussion about the proposed date for the meeting happens.,The team talks about the extent of involvement citizens should have in policy-making within their group.,People from Argentina observe National Flag Day on June 20.,People from Vietnam agree that the political system in their country does not allow people to have a say in what the government does.,"Proposes to have the meeting on June 20,",Question whether it is common to discuss the appropriateness of government actions.,Discussion around finalizing the date for the meeting.,Discuss whether it is common to discuss government actions.,"# Task
Act as Tesfaye in the scenario and interact with Julia to achieve your goal, considering the cultural context in your responses.

# Scenario
A group of environmentalists from different countries are planning a global event to advocate for climate change. They decided to have a preparatory meeting in June to present their individual campaign strategies

# Events
- Event 1: Discussion about the proposed date for the meeting happens.
- Event 2: The team talks about the extent of involvement citizens should have in policy-making within their group.

# Characters
- Character 1: Julia is a 28-year-old female environmentalist from France.
- Character 2: Tesfaye is a 40-year-old male environmentalist from Vietnam.
- Character 3: Lucas is a 35-year-old male environmentalist from Argentina.

# Goals (for you)
- Goal 1: Discussion around finalizing the date for the meeting.
- Goal 2: Discuss whether it is common to discuss government actions.

# Dialogue Rules
1. Interact with Julia to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2001,212,3,POLITICAL INTEREST & POLITICAL PARTICIPATION,Brazil,Jordan,Pedro,Hassan,John,Pedro: A 35-year-old male software developer from Ireland,Hassan: A 32-year-old male software developer from Jordan.,John: A 28-year-old male software developer from Brazil.,A group of software development firms from different countries have initiated an interspersed project. They have planned to organize a consortium during early May.,Discuss setting a specific date for the meeting.,Discuss idea of organizing a strike on Labour Day.,People from Brazil observe Labour Day on May 1.,People from Jordan strongly agree they would never join strikes.,Convene a discussion about scheduling the consortium on May 1st.,Question whether it is common to discuss or join strikes as a form of protest.,Discuss setting a specific date for the meeting.,Discuss whether it is common to join strikes as a form of protest.,"# Task
Act as Hassan in the scenario and interact with Pedro to achieve your goal, considering the cultural context in your responses.

# Scenario
A group of software development firms from different countries have initiated an interspersed project. They have planned to organize a consortium during early May.

# Events
- Event 1: Discuss setting a specific date for the meeting.
- Event 2: Discuss idea of organizing a strike on Labour Day.

# Characters
- Character 1: Pedro: A 35-year-old male software developer from Ireland
- Character 2: Hassan: A 32-year-old male software developer from Jordan.
- Character 3: John: A 28-year-old male software developer from Brazil.

# Goals (for you)
- Goal 1: Discuss setting a specific date for the meeting.
- Goal 2: Discuss whether it is common to join strikes as a form of protest.

# Dialogue Rules
1. Interact with Pedro to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2002,237,34,POLITICAL CULTURE & POLITICAL REGIMES,Nicaragua,United States,Sophie,Levi,John,Sophie: A 28-year-old female IT consultant from Canada.,Levi: A 35-year-old male IT consultant from United States.,John: A 40-year-old male IT consultant from Nicaragua.,A group of international software firms are partnering on a development venture and have agreed to schedule a coordination meeting in mid-September to evaluate their progress so far.,Decide on an exact date for the upcoming meeting.,Discuss whether it is common to have the army rule.,People from Nicaragua celebrate Independence Day on September 15.,People from United States agree that having the army rule is bad.,Propose holding the meeting on the September 15.,Question the attitude toward having army rule.,Discuss setting a specific date for the meeting.,Discuss whether it is common to have the army rule.,"# Task
Act as Levi in the scenario and interact with Sophie to achieve your goal, considering the cultural context in your responses.

# Scenario
A group of international software firms are partnering on a development venture and have agreed to schedule a coordination meeting in mid-September to evaluate their progress so far.

# Events
- Event 1: Decide on an exact date for the upcoming meeting.
- Event 2: Discuss whether it is common to have the army rule.

# Characters
- Character 1: Sophie: A 28-year-old female IT consultant from Canada.
- Character 2: Levi: A 35-year-old male IT consultant from United States.
- Character 3: John: A 40-year-old male IT consultant from Nicaragua.

# Goals (for you)
- Goal 1: Discuss setting a specific date for the meeting.
- Goal 2: Discuss whether it is common to have the army rule.

# Dialogue Rules
1. Interact with Sophie to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2003,28,34,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Germany,Bangladesh,Mike,Kim,Emily,Mike is a 25-year-old Chinese male IT programmer.,Kim is a 25-year-old male IT programmer from Bangladesh.,Emily is a 27-year-old male IT programmer from Germany.,"Emily, a full-time working mother, is planning a birthday party for her children to improve their quality time together.",Discuss what gift to buy for Emily children's birthday party.,Discuss the impact of a mother working for pay on her children.,"Do not give chrysanthemums to people from Germany, as they are associated with mourning.","People from Bangladesh strongly agree that when a mother works for pay, the children suffer.",Discuss bringing chrysanthemums to Emily's party.,Question whether that a mother works for pay and the children suffer.,Discuss what gift to buy for Emily's children's birthday party.,"Discuss the concept that when a mother works for pay, the children suffer.","# Task
Act as Kim in the scenario and interact with Mike to achieve your goal, considering the cultural context in your responses.

# Scenario
Emily, a full-time working mother, is planning a birthday party for her children to improve their quality time together.

# Events
- Event 1: Discuss what gift to buy for Emily children's birthday party.
- Event 2: Discuss the impact of a mother working for pay on her children.

# Characters
- Character 1: Mike is a 25-year-old Chinese male IT programmer.
- Character 2: Kim is a 25-year-old male IT programmer from Bangladesh.
- Character 3: Emily is a 27-year-old male IT programmer from Germany.

# Goals (for you)
- Goal 1: Discuss what gift to buy for Emily's children's birthday party.
- Goal 2: Discuss the concept that when a mother works for pay, the children suffer.

# Dialogue Rules
1. Interact with Mike to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2004,184,123,ETHICAL VALUES AND NORMS,Spain,China,Juan,Dewi,Martha,Juan is a 23-year-old Spanish Indonesian female who is an Early Years Teacher.,Dewi is a 29-year-old female nurse from China.,Martha is a 27-year-old Spanish male who works as an architect.,Martha has decided to keep her pregnancy and therefore set up a plan for a wedding.,Rushing to brainstorm a thoughtful gift for Martha's wedding.,Discussing the moral implications of considering abortion rather than marriage.,Do not give chrysanthemums to people from Spain. These are usually given at funerals.,People from China strongly agree that abortion is not justifiable.,Discuss bring  chrysanthemums as a gift,Question whether it is reasonable to get abortion,Rushing to brainstorm a thoughtful gift for Martha's wedding.,Discuss whether it is reasonable to get abortion,"# Task
Act as Dewi in the scenario and interact with Juan to achieve your goal, considering the cultural context in your responses.

# Scenario
Martha has decided to keep her pregnancy and therefore set up a plan for a wedding.

# Events
- Event 1: Rushing to brainstorm a thoughtful gift for Martha's wedding.
- Event 2: Discussing the moral implications of considering abortion rather than marriage.

# Characters
- Character 1: Juan is a 23-year-old Spanish Indonesian female who is an Early Years Teacher.
- Character 2: Dewi is a 29-year-old female nurse from China.
- Character 3: Martha is a 27-year-old Spanish male who works as an architect.

# Goals (for you)
- Goal 1: Rushing to brainstorm a thoughtful gift for Martha's wedding.
- Goal 2: Discuss whether it is reasonable to get abortion

# Dialogue Rules
1. Interact with Juan to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2005,28,34,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Thailand,Bangladesh,Jack,Ray,Victoria,Jack is a 27-year-old male software engineer from Thailand.,Ray is a 30-year-old father from Bangladesh who works in a non-profit organization.,Victoria is a hardworking single mother from Thailand.,"Victoria, a single working mother, is trying to organize a surprise party for her son's birthday which she thinks would help in bonding with her child.",Discuss what type of gift and what color to wrap it in for the birthday party for Victoria's son.,Discuss the impact of a mother working for pay on her children.,Do not wrap gifts in green for people from Thailand. These colours are typically associated with death and mourning.,"People from Bangladesh strongly agree that when a mother works for pay, the children suffer.",Discuss wrap the gift in green for the party.,Question whether that a mother works for pay and the children suffer.,decide on what type of gift and what color to wrap it in for the birthday party for Victoria's son.,"Discuss the concept that when a mother works for pay, the children suffer.","# Task
Act as Ray in the scenario and interact with Jack to achieve your goal, considering the cultural context in your responses.

# Scenario
Victoria, a single working mother, is trying to organize a surprise party for her son's birthday which she thinks would help in bonding with her child.

# Events
- Event 1: Discuss what type of gift and what color to wrap it in for the birthday party for Victoria's son.
- Event 2: Discuss the impact of a mother working for pay on her children.

# Characters
- Character 1: Jack is a 27-year-old male software engineer from Thailand.
- Character 2: Ray is a 30-year-old father from Bangladesh who works in a non-profit organization.
- Character 3: Victoria is a hardworking single mother from Thailand.

# Goals (for you)
- Goal 1: decide on what type of gift and what color to wrap it in for the birthday party for Victoria's son.
- Goal 2: Discuss the concept that when a mother works for pay, the children suffer.

# Dialogue Rules
1. Interact with Jack to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2006,18,1,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",China,Indonesia,Luis,Emi,Jane,A 27-year-old male software developer from Mexico,Emi: A 28-year-old female System Analyst from Indonesia.,Jane: A 30-year-old female project manager from China.,"In a multinational software company, Maria is planning a farewell party for her colleague Jane, who's leaving the company. Invited to the party are colleagues from different cultural backgrounds including Luis and Emi.",Discuss about what farewell gift to buy for Jane,Discuss whether it’s acceptable to have a drug addict as a neighbor.,Do not give umbrellas to people from China. These symbolize separation.,People from Indonesia would not like to have drug addicts as neighbors.,Suggest bringing umbrellas as a get-well-soon gift,Question whether would like to have a former drug addict as a neighbor.,Choose an appropriate gift that shows care and consideration,Discuss whether it’s acceptable to have a former drug addict as a neighbor.,"# Task
Act as Emi in the scenario and interact with Luis to achieve your goal, considering the cultural context in your responses.

# Scenario
In a multinational software company, Maria is planning a farewell party for her colleague Jane, who's leaving the company. Invited to the party are colleagues from different cultural backgrounds including Luis and Emi.

# Events
- Event 1: Discuss about what farewell gift to buy for Jane
- Event 2: Discuss whether it’s acceptable to have a drug addict as a neighbor.

# Characters
- Character 1: A 27-year-old male software developer from Mexico
- Character 2: Emi: A 28-year-old female System Analyst from Indonesia.
- Character 3: Jane: A 30-year-old female project manager from China.

# Goals (for you)
- Goal 1: Choose an appropriate gift that shows care and consideration
- Goal 2: Discuss whether it’s acceptable to have a former drug addict as a neighbor.

# Dialogue Rules
1. Interact with Luis to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2007,66,12,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL",Saudi Arabia,New Zealand,Mike,Kim,Emily,Mike: A 25-year-old male university student from China.,Kim: A 25-year-old male university student from New Zealand.,Emily: A 25-year-old female university student from Saudi Arabia.,"Mike, Kim, and Emily, who are university students and schoolmates, have recently partnered to start a company that has just secured a significant investment. They are preparing to celebrate. Recent news indicates that the government is introducing new policies to assist businesses, which they are planning to discuss.",Discuss where to celebrate.,Discuss how the new policy will help the company's development.,Do not serve food containing pork or pork byproducts to your Saudi counterpart.,People from New Zealand have no confidence in the press at all.,Discuss going to a barbecue buffet.,Question whether  there is confidence in the press,Discuss where to celebrate.,Discuss whether there is confidence in the press,"# Task
Act as Kim in the scenario and interact with Mike to achieve your goal, considering the cultural context in your responses.

# Scenario
Mike, Kim, and Emily, who are university students and schoolmates, have recently partnered to start a company that has just secured a significant investment. They are preparing to celebrate. Recent news indicates that the government is introducing new policies to assist businesses, which they are planning to discuss.

# Events
- Event 1: Discuss where to celebrate.
- Event 2: Discuss how the new policy will help the company's development.

# Characters
- Character 1: Mike: A 25-year-old male university student from China.
- Character 2: Kim: A 25-year-old male university student from New Zealand.
- Character 3: Emily: A 25-year-old female university student from Saudi Arabia.

# Goals (for you)
- Goal 1: Discuss where to celebrate.
- Goal 2: Discuss whether there is confidence in the press

# Dialogue Rules
1. Interact with Mike to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2008,22,1,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Colombia,China,Zack,Alex,Rachel,Zack: A 28-year-old digital artist from Italy.,Alex: A 30-year-old civil engineer from China.,Rachel: A 27-year-old fashion designer from Colombia.,Rachel has recently moved to a hip downtown district and decided to host a welcome party for her friends,Discuss the right gift for Rachel,Discuss whether it’s acceptable to have  homosexuals as a neighbor.,Do not give lilies to people from Colombia. These are used at funerals.,People from China would not like to have homosexuals as neighbors.,Discuss bring lilies as a present for Rachel,Question whether would like to have homosexuals as a neighbor.,Decide the appropriate gift for Rachel,Discuss on whether it’s acceptable to have homosexuals as a neighbor.,"# Task
Act as Alex in the scenario and interact with Zack to achieve your goal, considering the cultural context in your responses.

# Scenario
Rachel has recently moved to a hip downtown district and decided to host a welcome party for her friends

# Events
- Event 1: Discuss the right gift for Rachel
- Event 2: Discuss whether it’s acceptable to have  homosexuals as a neighbor.

# Characters
- Character 1: Zack: A 28-year-old digital artist from Italy.
- Character 2: Alex: A 30-year-old civil engineer from China.
- Character 3: Rachel: A 27-year-old fashion designer from Colombia.

# Goals (for you)
- Goal 1: Decide the appropriate gift for Rachel
- Goal 2: Discuss on whether it’s acceptable to have homosexuals as a neighbor.

# Dialogue Rules
1. Interact with Zack to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2009,27,12,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Bangladesh,Slovakia,Adam,Ali,Sarah,Adam: A 20-year-old male law school student from China.,Ali: A 19-year-old male med school student from Slovakia.,Sarah: A 19-year-old female pre-med student from Bangladesh.,"Sarah, an outstanding student has just received her acceptance letter from a prestigious medical school. Her friends are planning a surprise celebration party for her.",Discuss on what gift to offer Sarah during the celebration party.,Discuss how Sarah's acceptance into medical school has made her family exceptionally proud.,Do not give white flowers or frangipanis to people from Bangladesh. These are typically reserved for funerals.,People from Slovakia strongly agree that one of my main goals in life has been to make my parents proud.,Discuss the idea of giving frangipanis as a gift to Sarah.,Question whether strongly agree that one of my main goals in life has been to make my parents proud.,Decide appropriate gift to offer Sarah during the celebration party.,Discuss whether my main goals in life has been to make my parents proud.,"# Task
Act as Ali in the scenario and interact with Adam to achieve your goal, considering the cultural context in your responses.

# Scenario
Sarah, an outstanding student has just received her acceptance letter from a prestigious medical school. Her friends are planning a surprise celebration party for her.

# Events
- Event 1: Discuss on what gift to offer Sarah during the celebration party.
- Event 2: Discuss how Sarah's acceptance into medical school has made her family exceptionally proud.

# Characters
- Character 1: Adam: A 20-year-old male law school student from China.
- Character 2: Ali: A 19-year-old male med school student from Slovakia.
- Character 3: Sarah: A 19-year-old female pre-med student from Bangladesh.

# Goals (for you)
- Goal 1: Decide appropriate gift to offer Sarah during the celebration party.
- Goal 2: Discuss whether my main goals in life has been to make my parents proud.

# Dialogue Rules
1. Interact with Adam to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2010,66,34,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL",Vietnam,Peru,Lucas,James,Amy,Lucas: A 30-year-old marketer from USA.,James: A 29-year-old project manager from Peru.,Amy: A 27-year-old software developer from Vietnam.,"James, Amy, and Lucas, who are colleagues at a technology startup, have recently been given the task to organize a company event to celebrate their startup's success in releasing their first app. The team has been buzzing about a recently published article claiming that the government is planning to lower corporate taxes which will greatly benefit their startup. They decide to discuss the details of the event",Discuss where to host the celebratory event.,Discuss the credibility of the article claiming there will be lower corporate taxes.,Be mindful that people from Vietnam may be vegetarian.,People from Peru have no confidence in the press at all.,Suggest a vegetarian-friendly place for the celebration.,Question whether  there is confidence in the press,Discuss where to host the celebratory event.,Discuss whether there is confidence in the press,"# Task
Act as James in the scenario and interact with Lucas to achieve your goal, considering the cultural context in your responses.

# Scenario
James, Amy, and Lucas, who are colleagues at a technology startup, have recently been given the task to organize a company event to celebrate their startup's success in releasing their first app. The team has been buzzing about a recently published article claiming that the government is planning to lower corporate taxes which will greatly benefit their startup. They decide to discuss the details of the event

# Events
- Event 1: Discuss where to host the celebratory event.
- Event 2: Discuss the credibility of the article claiming there will be lower corporate taxes.

# Characters
- Character 1: Lucas: A 30-year-old marketer from USA.
- Character 2: James: A 29-year-old project manager from Peru.
- Character 3: Amy: A 27-year-old software developer from Vietnam.

# Goals (for you)
- Goal 1: Discuss where to host the celebratory event.
- Goal 2: Discuss whether there is confidence in the press

# Dialogue Rules
1. Interact with Lucas to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
2011,212,3,POLITICAL INTEREST & POLITICAL PARTICIPATION,Venezuela,Tajikistan,Peter,Ahmed,Juan,Peter: A 28-year-old software developer from Denmark.,Ahmed: A 30-year-old software developer from Tajikistan.,Juan: A 35-year-old software developer from Venezuela.,A group of software developers from different multinational companies plan to meet during the first week of May for an annual conference. One of developers are contemplating joining a strike in protest of the low wages in their sector.,Discuss potential dates for the conference.,Discuss dea to participate in a strike due to inadequate pay in their industry.,People from Venezuela observe Labour Day on May 1.,People from Tajikistan strongly agree they would never join strikes.,Discuss the feasibility of organizing the conference on May 1st.,Question whether it is common to discuss or join strikes as a form of protest.,Discuss potential dates for the conference.,Discuss whether it is common to join strikes as a form of protest.,"# Task
Act as Ahmed in the scenario and interact with Peter to achieve your goal, considering the cultural context in your responses.

# Scenario
A group of software developers from different multinational companies plan to meet during the first week of May for an annual conference. One of developers are contemplating joining a strike in protest of the low wages in their sector.

# Events
- Event 1: Discuss potential dates for the conference.
- Event 2: Discuss dea to participate in a strike due to inadequate pay in their industry.

# Characters
- Character 1: Peter: A 28-year-old software developer from Denmark.
- Character 2: Ahmed: A 30-year-old software developer from Tajikistan.
- Character 3: Juan: A 35-year-old software developer from Venezuela.

# Goals (for you)
- Goal 1: Discuss potential dates for the conference.
- Goal 2: Discuss whether it is common to join strikes as a form of protest.

# Dialogue Rules
1. Interact with Peter to achieve each goal one by one.
2. Keep each round of conversation short and no more than 100 words.
3. Achieve all goals within 20 rounds.
4. Once all goals are achieved, end the dialogue promptly with "" GOOD BYE!""."
